state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
0.0,0.0,0.7853983640670776,0.48256849605726115,0.5040505968097151,-1,-1
-1.385135419695871e-07,3.295561157301563e-09,0.7853984236717224,0.4789344025922849,0.47708600167812815,2,2
-5.519387613617255e-08,-2.245533359257479e-08,0.7853989005088806,0.5117675704888222,0.4795571351913014,2,2
3.094746489296085e-06,-3.274659476915076e-08,0.785401463508606,0.5123292973339687,0.5130528611026206,2,2
1.6370386219932698e-05,7.205088650152902e-07,0.7854076027870178,0.5147778029493593,0.4943078490025351,2,2
5.118274930282496e-05,1.8161075558964512e-06,0.7854201197624207,0.5155947190634177,0.5166540079407091,2,2
0.0001228107139468193,2.146456381524331e-06,0.7854421138763428,0.5063941913339975,0.4879278981564474,2,2
0.00024883451987989247,1.2667528608290013e-06,0.7854753136634827,0.5031032958976224,0.5023859018549035,2,2
0.0004478892660699785,-3.372454955297144e-07,0.7855184674263,0.5033089440548076,0.4930739105696598,2,2
0.0007383474730886519,-1.6110586784634506e-06,0.7855673432350159,0.5193556097034936,0.5059262397193505,2,2
0.0011372544104233384,-1.6321206430802704e-06,0.7856166958808899,0.5220410002189142,0.49742383574279647,2,2
0.0016595699125900865,-3.3109924402197066e-07,0.7856605052947998,0.5126948653891854,0.5077362562514671,2,2
0.0023177731782197952,9.959135240933392e-07,0.7856951951980591,0.48312215741543807,0.49769626565351055,2,2
0.0031216342467814684,-3.9511743921138986e-07,0.7857184410095215,0.5121769796188965,0.48523740254282427,2,2
0.004078093450516462,-8.238243026426062e-06,0.7857311964035034,0.5101544263899451,0.4956351608902687,2,2
0.0051911575719714165,-2.6333893401897512e-05,0.7857376337051392,0.48075477155182894,0.4844144525171341,2,2
0.006462065503001213,-5.760270869359374e-05,0.7857405543327332,0.498072130653889,0.4960447437356832,2,2
0.007889701053500175,-0.00010353476682212204,0.7857412695884705,0.511510660978295,0.4877888291183008,2,2
0.009471271187067032,-0.00016431025869678706,0.7857397198677063,0.4951505106900063,0.475044035976846,2,2
0.011202290654182434,-0.00023909637820906937,0.7857367992401123,0.4891315325672364,0.49873527904769077,2,2
0.013076924718916416,-0.00032597145764157176,0.7857336401939392,0.4960596806439605,0.5112652281571606,2,2
0.01508837565779686,-0.00042212463449686766,0.78573077917099,0.4862048313695473,0.514112228722558,2,2
0.017229223623871803,-0.0005240986356511712,0.7857282161712646,0.49345858630871486,0.490236381518582,2,2
0.019491691142320633,-0.0006280322559177876,0.7857260704040527,0.49705926221045227,0.49298189671153375,2,2
0.021867888048291206,-0.0007298817508853972,0.7857236266136169,0.5108435882267556,0.48886683137079234,2,2
0.024349983781576157,-0.000825619965326041,0.7857213020324707,0.5078275747132088,0.517097217516163,2,2
0.026930371299386024,-0.0009114124695770442,0.7857191562652588,0.4970222139413258,0.4957747763077788,2,2
0.02960180677473545,-0.0009837934048846364,0.7857165932655334,0.5030775744034321,0.5053037654576309,2,2
0.03235749155282974,-0.001039795228280127,0.7857140898704529,0.4993570425633807,0.49913818380277386,2,2
