state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
0.0,0.0,0.7853983640670776,0.511100134325589,0.4951212483591494,-1,-1
-1.385135419695871e-07,3.295561157301563e-09,0.7853984236717224,0.5134059946482512,0.5167420986883872,2,2
-5.519387613617255e-08,-2.245533359257479e-08,0.7853989005088806,0.4869024265916664,0.48382125386459685,2,2
3.094746489296085e-06,-3.274659476915076e-08,0.785401463508606,0.5109971991022406,0.5045328473488856,2,2
1.6370386219932698e-05,7.205088650152902e-07,0.7854076027870178,0.5184479856479135,0.5030820823896092,2,2
5.118274930282496e-05,1.8161075558964512e-06,0.7854201197624207,0.49660437318276585,0.4916404025617364,2,2
0.0001228107139468193,2.146456381524331e-06,0.7854421138763428,0.49188018352051155,0.5026580147769326,2,2
0.00024883451987989247,1.2667528608290013e-06,0.7854753136634827,0.5087192844313859,0.500094062743309,2,2
0.0004478892660699785,-3.372454955297144e-07,0.7855184674263,0.4884293450234365,0.5005894356464475,2,2
0.0007383474730886519,-1.6110586784634506e-06,0.7855673432350159,0.4831477676427634,0.4927727450299167,2,2
0.0011372544104233384,-1.6321206430802704e-06,0.7856166958808899,0.498850276058626,0.5037860274305064,2,2
0.0016595699125900865,-3.3109924402197066e-07,0.7856605052947998,0.49301658769878764,0.5010530888662901,2,2
0.0023177731782197952,9.959135240933392e-07,0.7856951951980591,0.4922227514636608,0.4780969229569974,2,2
0.0031216342467814684,-3.9511743921138986e-07,0.7857184410095215,0.5001495919109461,0.4952142623496517,2,2
0.004078093450516462,-8.238243026426062e-06,0.7857311964035034,0.5013928152005667,0.4940335493820051,2,2
0.0051911575719714165,-2.6333893401897512e-05,0.7857376337051392,0.5209686633571436,0.4820463538072708,2,2
0.006462065503001213,-5.760270869359374e-05,0.7857405543327332,0.4902684382362831,0.5184450126163738,2,2
0.007889701053500175,-0.00010353476682212204,0.7857412695884705,0.47680691862556657,0.5009259036215031,2,2
0.009471271187067032,-0.00016431025869678706,0.7857397198677063,0.49681189754138866,0.492669669890603,2,2
0.011202290654182434,-0.00023909637820906937,0.7857367992401123,0.5016502873433093,0.49782413245942164,2,2
0.013076924718916416,-0.00032597145764157176,0.7857336401939392,0.49127738716297564,0.5077871462899284,2,2
0.01508837565779686,-0.00042212463449686766,0.78573077917099,0.5081815032469275,0.4952797529877186,2,2
0.017229223623871803,-0.0005240986356511712,0.7857282161712646,0.48777532634558696,0.4886745179572074,2,2
