state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
0.0,0.0,0.7853983640670776,0.48360491571000386,0.4925667045492566,-1,-1
-1.385135419695871e-07,3.295561157301563e-09,0.7853984236717224,0.5069894395678037,0.5210762899693555,2,2
-5.519387613617255e-08,-2.245533359257479e-08,0.7853989005088806,0.5157084161932509,0.524054851996471,2,2
3.094746489296085e-06,-3.274659476915076e-08,0.785401463508606,0.5028022586970537,0.4930380977089354,2,2
1.6370386219932698e-05,7.205088650152902e-07,0.7854076027870178,0.4881352428129839,0.500985976278227,2,2
5.118274930282496e-05,1.8161075558964512e-06,0.7854201197624207,0.49864750816006115,0.5088884589662499,2,2
0.0001228107139468193,2.146456381524331e-06,0.7854421138763428,0.508409169976288,0.5016403980172541,2,2
0.00024883451987989247,1.2667528608290013e-06,0.7854753136634827,0.503167017474338,0.4995872645923234,2,2
0.0004478892660699785,-3.372454955297144e-07,0.7855184674263,0.5057439188525384,0.49918898482017676,2,2
0.0007383474730886519,-1.6110586784634506e-06,0.7855673432350159,0.47991109930091225,0.4910563330006935,2,2
0.0011372544104233384,-1.6321206430802704e-06,0.7856166958808899,0.48400743542686925,0.48659213052527883,2,2
0.0016595699125900865,-3.3109924402197066e-07,0.7856605052947998,0.5007100971113744,0.5077382683474115,2,2
0.0023177731782197952,9.959135240933392e-07,0.7856951951980591,0.4900053921745705,0.4848099222302221,2,2
0.0031216342467814684,-3.9511743921138986e-07,0.7857184410095215,0.49548082158355006,0.505397033046295,2,2
0.004078093450516462,-8.238243026426062e-06,0.7857311964035034,0.5066976080426192,0.5137933321481198,2,2
0.0051911575719714165,-2.6333893401897512e-05,0.7857376337051392,0.4983693388121206,0.49420761762818505,2,2
0.006462065503001213,-5.760270869359374e-05,0.7857405543327332,0.4831358687624099,0.4983874487347446,2,2
0.007889701053500175,-0.00010353476682212204,0.7857412695884705,0.4880839560679448,0.5000358432013788,2,2
0.009471271187067032,-0.00016431025869678706,0.7857397198677063,0.4935850236974396,0.4907522924863012,2,2
0.011202290654182434,-0.00023909637820906937,0.7857367992401123,0.5031615711617689,0.5061046540764297,2,2
0.013076924718916416,-0.00032597145764157176,0.7857336401939392,0.4987965603981614,0.5192918678249074,2,2
0.01508837565779686,-0.00042212463449686766,0.78573077917099,0.4867898716158358,0.5105499082547503,2,2
0.017229223623871803,-0.0005240986356511712,0.7857282161712646,0.5013885686559016,0.4957412192398418,2,2
0.019491691142320633,-0.0006280322559177876,0.7857260704040527,0.48451482457286194,0.506434348501956,2,2
0.021867888048291206,-0.0007298817508853972,0.7857236266136169,0.506866663199643,0.5171457120416171,2,2
0.024349983781576157,-0.000825619965326041,0.7857213020324707,0.5180106024124568,0.5009701247008268,2,2
0.026930371299386024,-0.0009114124695770442,0.7857191562652588,0.5201432086436645,0.5002062695055945,2,2
