state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
0.0,0.0,0.7853983640670776,0.4984535849652824,0.4954807989071807,-1,-1
-1.378632106252553e-07,2.970379275879509e-09,0.7853984236717224,0.508944303299273,0.4973622082108642,2,2
-5.416991655238235e-08,-2.3729409548423064e-08,0.7853986024856567,0.4953284936400063,0.4953748867806852,2,2
3.0902692742529325e-06,-3.217662936094712e-08,0.785401463508606,0.4966702921706503,0.4913348380280158,2,2
1.633069223316852e-05,7.18007186151226e-07,0.7854070067405701,0.4917068883224524,0.5023092644720181,2,2
5.106971366330981e-05,1.8106193238054402e-06,0.7854195833206177,0.4988493149884238,0.5012106276969243,2,2
0.0001225593441631645,2.1364478470786707e-06,0.7854407429695129,0.5011787410285203,0.5049497496041424,2,2
0.0002483675489202142,1.2534649158624234e-06,0.7854735255241394,0.5047451613828142,0.5067813228460147,2,2
0.00044712837552651763,-3.532000505401811e-07,0.7855159640312195,0.48025183026998775,0.49460451564108626,2,2
0.0007372079417109489,-1.6295759905915475e-06,0.7855644822120667,0.4993993849980286,0.49530389800953367,2,2
0.0011356475297361612,-1.6554949979763478e-06,0.7856131196022034,0.5007016613880837,0.5140982315588751,2,2
0.0016573972534388304,-3.6016035664943047e-07,0.785656750202179,0.4877655379691025,0.5071125716126996,2,2
0.0023149314802139997,9.640148164180573e-07,0.7856912612915039,0.5004152124209656,0.4951073405580604,2,2
0.003118017688393593,-4.2675614508880244e-07,0.7857139706611633,0.4976109165428043,0.4962974948049245,2,2
0.004073597490787506,-8.261819857580122e-06,0.785727322101593,0.4993520256626902,0.5145594252981138,2,2
0.005185700953006744,-2.6347282982897013e-05,0.7857334017753601,0.5064102082294948,0.48376391774189237,2,2
0.006455571390688419,-5.759570194641128e-05,0.7857367992401123,0.5067615774085802,0.49994990771966796,2,2
0.007882104255259037,-0.00010349373042117804,0.7857370376586914,0.5224612622350653,0.4984966630384627,2,2
0.009462536312639713,-0.00016422124463133514,0.7857359647750854,0.4953074905137215,0.508403683148447,2,2
0.01119240839034319,-0.00023895698541309685,0.7857325077056885,0.49496686730371625,0.5144173731819632,2,2
0.013065911829471588,-0.0003257913631387055,0.7857299447059631,0.508687730229802,0.48087524719589986,2,2
0.015076265670359135,-0.0004219227412249893,0.7857271432876587,0.4821200761503955,0.5128211326473007,2,2
0.01721607707440853,-0.0005239031743258238,0.7857246994972229,0.5097603410433106,0.4989988282308348,2,2
0.01947757415473461,-0.0006278793443925679,0.7857222557067871,0.5028969089992661,0.4880893059307902,2,2
0.02185288816690445,-0.0007298200507648289,0.7857188582420349,0.49512693881529124,0.4978812529357741,2,2
0.024334201589226723,-0.0008257058798335493,0.7857171893119812,0.4873227204898766,0.4892396627128591,2,2
0.026913926005363464,-0.0009117086883634329,0.7857146859169006,0.4826325670119454,0.48392022732577167,2,2
0.029584795236587524,-0.0009843516163527966,0.785712718963623,0.48827152672550433,0.510588709105508,2,2
0.03234001249074936,-0.0010406709043309093,0.7857101559638977,0.4891799015369966,0.508065539477481,2,2
0.03517327085137367,-0.0010783184552565217,0.7857078313827515,0.5066430460805849,0.5241977467183667,2,2
0.03807874768972397,-0.0010956765618175268,0.7857056260108948,0.506279146444876,0.4896777443438478,2,2
0.04105105623602867,-0.0010919508058577776,0.7857013940811157,0.4891131105969193,0.5095435381348086,2,2
0.04408513009548187,-0.0010672706412151456,0.7856971025466919,0.5105449731517736,0.5101351045663816,2,2
0.047176092863082886,-0.001022846670821309,0.78569096326828,0.5052012401060476,0.4985242965499641,2,2
0.05031917244195938,-0.0009610452107153833,0.7856837511062622,0.5065943473367058,0.5019145794581727,2,2
0.053509730845689774,-0.0008851832244545221,0.7856767177581787,0.4913070904457781,0.5013584052819546,2,2
0.05674340948462486,-0.0007990244776010513,0.78566974401474,0.4896480511783492,0.49918135508233913,2,2
0.06001612916588783,-0.0007062928634695709,0.7856627106666565,0.4975937983780741,0.4797881653538536,2,2
0.0633242055773735,-0.0006103251362219453,0.7856569290161133,0.4995504113118376,0.4929438707340149,2,2
0.06666441261768341,-0.0005138824344612658,0.7856515645980835,0.5198937179124347,0.5122265926950468,2,2
0.07003399729728699,-0.0004190740582998842,0.7856489419937134,0.49077348086740197,0.5002369291271254,2,2
0.07343051582574844,-0.0003273846523370594,0.7856464385986328,0.49526136844717555,0.4989402492763136,2,2
0.07685177028179169,-0.00023966567823663354,0.7856449484825134,0.5004024874043149,0.5106872140070858,2,2
0.08029554784297943,-0.00015616726886946708,0.7856462597846985,0.5128509471351108,0.4957378121486175,2,2
0.0837596207857132,-7.659143739147112e-05,0.7856478691101074,0.5170988683477084,0.49874213992065025,2,2
