timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2
19563, 0.00264244363643229, 0.002054645447060466, 0.0030347807332873344, 0.004240927752107382, 126809.265625, 157427.53125, 97257.21875, 117343.765625, 142179.703125, 103872.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12646855413913727, 375.0, 0.0, 0.0, 0.0
19583, 0.002704542363062501, 0.0021417299285531044, 0.0033069441560655832, 0.004814148414880037, 126798.0859375, 157427.53125, 97264.8359375, 117343.765625, 142176.921875, 103874.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12695448100566864, 375.0, 0.0, 0.0, 0.0
19603, 0.0026731204707175493, 0.0017418840434402227, 0.0029544823337346315, 0.002968029584735632, 126804.1640625, 157429.484375, 97261.2734375, 117343.765625, 142179.703125, 103870.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12229370325803757, 375.0, 0.0, 0.0, 0.0
19623, 0.002685551531612873, 0.0020684897899627686, 0.00308594130910933, 0.004349324852228165, 126798.71875, 157429.484375, 97262.8125, 117343.765625, 142183.3125, 103875.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12260151654481888, 379.0, 0.0, 0.0, 0.0
19643, 0.002755542052909732, 0.002148846397176385, 0.0031592873856425285, 0.004499976988881826, 126804.796875, 157427.53125, 97257.984375, 117342.2421875, 142181.5, 103863.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12370477616786957, 379.0, 0.0, 0.0, 0.0
19663, 0.0023918761871755123, 0.0021455485839396715, 0.0018155662110075355, 0.0042346459813416, 126803.1875, 157429.484375, 97255.9609375, 117349.4453125, 142181.984375, 103874.7734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12415486574172974, 379.0, 0.0, 0.0, 0.0
19683, 0.0027155952993780375, 0.0020633081439882517, 0.0032701361924409866, 0.003939115907996893, 126805.765625, 157427.53125, 97253.9375, 117344.421875, 142176.921875, 103870.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1275406926870346, 376.0, 0.0, 0.0, 0.0
19703, 0.0027850521728396416, 0.0021474813111126423, 0.0035673133097589016, 0.004190950654447079, 126802.5625, 157431.4375, 97255.9609375, 117353.1484375, 142181.984375, 103869.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12830732762813568, 376.0, 0.0, 0.0, 0.0
19723, 0.002737800357863307, 0.0021119853481650352, 0.00330727593973279, 0.0040919044986367226, 126806.3984375, 157429.484375, 97263.296875, 117347.265625, 142182.46875, 103871.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12851668894290924, 376.0, 0.0, 0.0, 0.0
19743, 0.002695284318178892, 0.002068383852019906, 0.002883787965402007, 0.004005215130746365, 126808.0078125, 157431.4375, 97259.2421875, 117350.3125, 142177.40625, 103878.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1310165673494339, 378.0, 0.0, 0.0, 0.0
