timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
37098, 0.003983724862337112, -0.0002585311885923147, -0.0013081433717161417, 0.0007928221020847559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.13541856408119202, -0.04799169301986694, -0.005039121028399263
37118, 0.004873957950621843, -0.0004807543009519577, 0.003795990254729986, -0.0004212649364490062, 137150.265625, 156070.796875, 91046.234375, 133347.828125, 146596.421875, 110319.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021687468513846397, 263.0, 0.0, 0.0, 0.0, -0.13541744649410248, -0.04796977713704109, -0.004580648740918916
37138, 0.004223607014864683, 0.00018456613179296255, 0.00014238720177672803, 0.0031758255790919065, 137151.953125, 156066.96875, 91043.4765625, 133338.265625, 146601.453125, 110324.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02204049937427044, 263.0, 0.0, 0.0, 0.0, -0.13539744913578033, -0.047976039350032806, -0.005086314178763356
37158, 0.004871246870607138, -0.0013194599887356162, 0.004196371883153915, -0.005719634238630533, 137149.109375, 156066.96875, 91044.28125, 133347.25, 146607.390625, 110319.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019439665600657463, 263.0, 0.0, 0.0, 0.0, -0.13540330529212952, -0.04798745736479759, -0.004628553657773918
37178, 0.00530878733843565, -0.001317695016041398, 0.006530762650072575, -0.0055145337246358395, 137148.0, 156070.796875, 91046.578125, 133336.015625, 146603.28125, 110317.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021494224667549133, 260.0, 0.0, 0.0, 0.0, -0.1353970468044281, -0.047986458986997604, -0.005213239062976447
37198, 0.005090032238513231, -0.0004735590482596308, 0.005174536257982254, -0.0002796072221826762, 137149.109375, 156068.875, 91042.671875, 133339.9375, 146599.625, 110319.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022846616804599762, 260.0, 0.0, 0.0, 0.0, -0.1353507936000824, -0.047929052263498306, -0.003268530264910613
37218, 0.005610763560980558, -0.0013457727618515491, 0.008129166439175606, -0.005322861485183239, 137150.265625, 156066.96875, 91045.4296875, 133340.5, 146605.09375, 110324.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023859716951847076, 260.0, 0.0, 0.0, 0.0, -0.13528430461883545, -0.0480804517865181, -0.00275147721640297
37238, 0.006028328090906143, -0.0006644727545790374, 0.010129107162356377, -0.0012870237696915865, 137153.640625, 156068.875, 91043.4765625, 133343.328125, 146596.421875, 110313.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024631986394524574, 264.0, 0.0, 0.0, 0.0, -0.1352904587984085, -0.04798547551035881, -0.003678252725976295
37258, 0.0049346573650836945, 0.0004188366874586791, 0.004038367886096239, 0.004779031500220299, 137153.640625, 156070.796875, 91042.671875, 133331.515625, 146609.671875, 110319.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023273350670933723, 264.0, 0.0, 0.0, 0.0, -0.1352771669626236, -0.04799899831414223, -0.003774129824447444
37278, 0.005116758402436972, -0.00024227997346315533, 0.00533140217885375, 0.00031456188298761845, 137148.578125, 156070.796875, 91048.53125, 133331.515625, 146607.390625, 110311.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020351840183138847, 264.0, 0.0, 0.0, 0.0, -0.13528695702552795, -0.04798534885048866, -0.0036881718989508682
37298, 0.004916975274682045, -0.0004388480738271028, 0.004089708905667067, -0.0009511487442068756, 137147.421875, 156070.796875, 91051.2890625, 133330.40625, 146599.171875, 110320.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016914280131459236, 264.0, 0.0, 0.0, 0.0, -0.13522547483444214, -0.04792401194572449, -0.0022204767403572203
37318, 0.004890006501227617, 0.00020688254153355956, 0.003714877413585782, 0.002774058608338237, 137150.265625, 156068.875, 91050.140625, 133332.078125, 146596.421875, 110315.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01859222911298275, 264.0, 0.0, 0.0, 0.0, -0.13531391322612762, -0.047716863453388214, -0.005694313624950044
37338, 0.004922371823340654, 0.0004587969451677054, 0.0035842438228428364, 0.0036533402744680643, 137146.265625, 156068.875, 91049.3359375, 133339.359375, 146602.8125, 110313.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024761924520134926, 262.0, 0.0, 0.0, 0.0, -0.13528184592723846, -0.04799908027052879, -0.003798001312137747
37358, 0.004901071544736624, -0.0006089566159062088, 0.00312378560192883, -0.001831959467381239, 137150.796875, 156070.796875, 91052.4375, 133338.265625, 146607.390625, 110313.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020766740664839745, 262.0, 0.0, 0.0, 0.0, -0.13520528376102448, -0.048004064708948135, -0.0030199547697373407
37378, 0.003999687731266022, -0.00016743763990234584, -0.0016357158310711384, 0.000584316672757268, 137151.953125, 156074.609375, 91051.6328125, 133344.4375, 146604.640625, 110321.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02003784291446209, 262.0, 0.0, 0.0, 0.0, -0.1351689100265503, -0.04801483452320099, -0.0032269374483902707
37398, 0.004862661007791758, 0.0005018590018153191, 0.00351197668351233, 0.003935858141630888, 137147.421875, 156068.875, 91055.5390625, 133330.9375, 146604.640625, 110319.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01775558479130268, 261.0, 0.0, 0.0, 0.0, -0.1352827250957489, -0.048007428646087646, -0.0019646288938237623
37418, 0.0051246159709990025, -0.00039765526889823377, 0.005131520330905914, -0.001132845412939787, 137153.0625, 156068.875, 91058.296875, 133341.609375, 146602.8125, 110317.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016386782750487328, 261.0, 0.0, 0.0, 0.0, -0.1352725327014923, -0.047974321991205215, -0.003183248147240165
37438, 0.004198286682367325, 0.0002786331169772893, -0.0005058967508375645, 0.0025782817974686623, 137151.953125, 156070.796875, 91057.1484375, 133325.34375, 146606.921875, 110308.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020256387069821358, 261.0, 0.0, 0.0, 0.0, -0.13544772565364838, -0.04795515537261963, -0.005833124374989284
37458, 0.004932559560984373, 0.0002960949786938727, 0.0036148265935480595, 0.0024650199338793755, 137149.109375, 156070.796875, 91056.34375, 133329.84375, 146596.421875, 110313.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019894680008292198, 261.0, 0.0, 0.0, 0.0, -0.13528433442115784, -0.04794491082429886, -0.00322847345471021
37478, 0.005119128618389368, 0.0005252790870144963, 0.004373880568891764, 0.0034108045510947704, 137151.375, 156074.609375, 91055.5390625, 133337.6875, 146598.25, 110315.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019184423610568047, 261.0, 0.0, 0.0, 0.0, -0.13526926934719086, -0.04795012250542641, -0.0029487999764116106
37498, 0.004866948351264, 0.000287182949250564, 0.0030663367360830307, 0.0020564033184200525, 137157.59375, 156070.796875, 91064.9609375, 133329.265625, 146609.21875, 110310.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0209338515996933, 261.0, 0.0, 0.0, 0.0, -0.13525380194187164, -0.04792437702417374, -0.0023502184889534704
37518, 0.004907829221338034, 0.00033607074874453247, 0.0032673601526767015, 0.0020331984851509333, 137150.796875, 156070.796875, 91060.25, 133327.59375, 146597.796875, 110313.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01985444873571396, 264.0, 0.0, 0.0, 0.0, -0.1352604478597641, -0.047974273562431335, -0.0015297413280754722
37538, 0.0049373684450984, 0.000655422336421907, 0.003337632864713669, 0.0036528261844068766, 137149.6875, 156070.796875, 91060.59375, 133335.4375, 146598.703125, 110320.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02278382144868374, 264.0, 0.0, 0.0, 0.0, -0.1352819949388504, -0.04797821491956711, -0.0032572778864995602
37558, 0.0049553303979337215, 0.00037931930273771286, 0.003490626811981201, 0.0021350679453462362, 137146.84375, 156072.703125, 91060.25, 133328.6875, 146603.734375, 110317.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020833540707826614, 264.0, 0.0, 0.0, 0.0, -0.1351824849843979, -0.04790647327899933, -0.0009167597501457829
37578, 0.005169885233044624, -0.0003754515782929957, 0.004463443532586098, -0.001632658764719963, 137147.421875, 156070.796875, 91062.203125, 133333.1875, 146598.25, 110310.890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021454881876707077, 264.0, 0.0, 0.0, 0.0, -0.13530300557613373, -0.04799550771713257, -0.004144561438842626
37598, 0.00492256972938776, 0.0006997945602051914, 0.0034557718317955732, 0.0036284499801695347, 137144.578125, 156070.796875, 91062.203125, 133327.015625, 146596.421875, 110313.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022106166929006577, 264.0, 0.0, 0.0, 0.0, -0.13536125421524048, -0.04797833040356636, -0.003075568852968764
37618, 0.005170710384845734, 0.0004441761411726475, 0.0046442849561572075, 0.0022711390629410744, 137149.109375, 156068.875, 91068.8671875, 133328.6875, 146606.46875, 110316.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02026500180363655, 264.0, 0.0, 0.0, 0.0, -0.13537192344665527, -0.047740645706653595, -0.006511652650973105
37638, 0.004885279107838869, 0.0006956781726330519, 0.0030359274242073298, 0.003637896152213216, 137149.109375, 156070.796875, 91065.3046875, 133330.9375, 146602.8125, 110313.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01776157319545746, 264.0, 0.0, 0.0, 0.0, -0.13520227372646332, -0.04796221852302551, -0.0007205552081623642
37658, 0.004872895311564207, 0.0004517249180935323, 0.003079498652368784, 0.002354581607505679, 137146.265625, 156072.703125, 91069.2109375, 133333.1875, 146595.96875, 110317.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015576926060020924, 264.0, 0.0, 0.0, 0.0, -0.1353282332420349, -0.04791467264294624, -0.0031526752449438393
37678, 0.004655071534216404, 0.0004896856262348592, 0.001885614707134664, 0.002834747079759836, 137144.578125, 156072.703125, 91069.2109375, 133330.9375, 146602.359375, 110313.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01890077441930771, 264.0, 0.0, 0.0, 0.0, -0.13522067666053772, -0.047987766563892365, -0.0036453156331666707
37698, 0.006136085372418165, -0.001481859595514834, 0.009789623320102692, -0.007749955169856548, 137151.375, 156070.796875, 91066.9140625, 133328.125, 146595.96875, 110310.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019739748910069466, 261.0, 0.0, 0.0, 0.0, -0.1353173553943634, -0.0479295589029789, -0.002484197057373979
37718, 0.005167724099010229, -0.00031330541241914034, 0.004385745152831078, -0.001156390062533319, 137149.109375, 156070.796875, 91067.2578125, 133325.34375, 146593.671875, 110310.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016712510958313942, 261.0, 0.0, 0.0, 0.0, -0.13530929386615753, -0.04798484221100807, -0.0033277090390783325
37738, 0.0049260687083005905, -7.022154022706673e-05, 0.0029708631336688995, -4.662894207285717e-05, 137140.0625, 156072.703125, 91069.2109375, 133328.6875, 146602.8125, 110310.890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01821257919073105, 263.0, 0.0, 0.0, 0.0, -0.13526733219623566, -0.047964561730623245, -0.002446569542998536
37758, 0.005218316800892353, 0.0006512980326078832, 0.004305447917431593, 0.003127685049548745, 137147.96875, 156070.796875, 91072.7734375, 133333.1875, 146598.25, 110310.890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018979525193572044, 263.0, 0.0, 0.0, 0.0, -0.13525883853435516, -0.047920070588588715, -0.002359051787174887
37778, 0.005197619553655386, 0.0006367468740791082, 0.004204195458441973, 0.0026009404100477695, 137147.421875, 156074.609375, 91061.859375, 133328.6875, 146602.359375, 110311.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020117858424782753, 263.0, 0.0, 0.0, 0.0, -0.13521231710910797, -0.04792941361665726, -0.001418561883089042
37798, 0.0051466478034853935, 0.0003800977719947696, 0.003547441679984331, 0.001154653960838914, 137144.015625, 156074.609375, 91072.3125, 133328.6875, 146595.96875, 110308.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01762392558157444, 262.0, 0.0, 0.0, 0.0, -0.13528361916542053, -0.047993164509534836, -0.002376906339239858
37818, 0.0046382383443415165, -0.0003396369284018874, 0.0011300171026960015, -0.002528986893594265, 137142.3125, 156070.796875, 91075.875, 133330.9375, 146606.46875, 110308.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01651662029325962, 262.0, 0.0, 0.0, 0.0, -0.13537099957466125, -0.04808363690972328, -0.0043276034159632016
37838, 0.0048082382418215275, -0.00033169990638270974, 0.00207721209153533, -0.0023192381486296654, 137150.796875, 156068.875, 91075.0703125, 133326.453125, 146602.8125, 110313.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0187218114733696, 262.0, 0.0, 0.0, 0.0, -0.13523556292057037, -0.047979556024074554, -0.003457277665411624
37858, 0.004565790761262178, 0.0003704738919623196, 0.0011572291841730475, 0.0019037671154364944, 137137.796875, 156072.703125, 91069.2109375, 133324.203125, 146602.359375, 110309.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01710883527994156, 263.0, 0.0, 0.0, 0.0, -0.13526365160942078, -0.04796566069126129, -0.0028758074012527816
37878, 0.005752334836870432, -0.0003134245635010302, 0.007443271577358246, -0.002308512106537819, 137140.625, 156070.796875, 91077.828125, 133321.953125, 146595.96875, 110311.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018284901976585388, 263.0, 0.0, 0.0, 0.0, -0.13521915674209595, -0.047908518463373184, -0.00196729629873593
