state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
-3.4604045140440576e-07,6.24940366122928e-09,0.7853980660438538,0.49368003369130525,0.5132156645228553,0,0
1.453851268706785e-06,1.8654152000863178e-08,0.785400390625,0.510449163491656,0.4914516389944822,0,0
1.1944424841203727e-05,-3.8966817328400793e-07,0.7854067087173462,0.5038857828095357,0.5005949549018625,0,0
4.186663863947615e-05,-2.67879340754007e-06,0.7854195237159729,0.481575099279663,0.49755150507860363,0,0
0.00010536902846070006,-8.531603270967025e-06,0.7854453921318054,0.5102455263509676,0.5068898090310539,0,0
0.00021895584359299392,-1.8226450265501626e-05,0.7854890823364258,0.4970618148939587,0.5040038239808011,0,0
0.00040076172444969416,-2.980818499054294e-05,0.7855477929115295,0.4996420691491173,0.5004293617207379,0,0
0.0006693738978356123,-3.975774234277196e-05,0.7856144905090332,0.505224801780379,0.5063922969222271,0,0
0.0010423519415780902,-4.472669024835341e-05,0.785680890083313,0.4938390963645765,0.5103894008649293,0,0
0.001535314484499395,-4.309208452468738e-05,0.7857387065887451,0.4973995071028072,0.5091614302584735,0,0
0.0021618478931486607,-3.5724922781810164e-05,0.7857840061187744,0.5064925723653346,0.511201276794163,0,0
0.0029332893900573254,-2.549265445850324e-05,0.7858191728591919,0.49697432883479137,0.49985905247711426,0,0
0.0038579232059419155,-1.5477644410566427e-05,0.785845935344696,0.5101952104597239,0.48659409192613984,0,0
0.004940765909850597,-7.5445277616381645e-06,0.785866916179657,0.4997836154638864,0.4931337695925358,0,0
0.006184303667396307,-2.206137196480995e-06,0.7858795523643494,0.4973290280286498,0.4888579898093989,0,0
0.007589033339172602,8.666341386742715e-07,0.7858805656433105,0.5102000075470218,0.520415805548132,0,0
0.009153245016932487,2.2636268113274127e-06,0.7858738899230957,0.48417571776818114,0.50374494639877,0,0
0.010873207822442055,2.7206756385567132e-06,0.785862147808075,0.5104486344164358,0.48328386362140563,0,0
0.012743517756462097,3.4644392599147977e-06,0.7858472466468811,0.5009711310627742,0.4854931266014043,0,0
0.014757557772099972,6.227914127521217e-06,0.785830020904541,0.48078650683368657,0.4842137086648115,0,0
0.01690800115466118,1.2597995919350069e-05,0.7858081459999084,0.4941789832680155,0.5034147786862145,0,0
0.019187074154615402,2.311467869731132e-05,0.7857785820960999,0.4931677439218356,0.5143169987898399,0,0
0.021586384624242783,3.6692443245556206e-05,0.7857446670532227,0.48365042134253233,0.4858970372814493,0,0
0.024097194895148277,5.094178777653724e-05,0.7857133746147156,0.5064593309896357,0.5179579249307948,0,0
0.02671114355325699,6.348731403704733e-05,0.785690188407898,0.4819663524713659,0.49482678251436574,0,0
0.02942037768661976,7.308065687539056e-05,0.7856748700141907,0.5092660712821645,0.4929261491487863,0,0
0.03221718221902847,8.011410682229325e-05,0.7856655716896057,0.4998736818827361,0.4952291470638249,0,0
0.03509388118982315,8.635576523374766e-05,0.785659909248352,0.5110484843637961,0.510063154899457,0,0
