timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
9629, 0.0038826691452413797, -0.0013996585039421916, 0.015980107709765434, 0.0017906648572534323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.08819933980703354, -0.039239052683115005, -0.017053240344627952
9649, 0.002732414985075593, -0.0027396634686738253, 0.009252002462744713, -0.004973859526216984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0677245706319809, 302.0, 0.0, 0.0, 0.0, -0.08825056254863739, -0.03934001922607422, -0.016780979005661514
9669, 0.0037221061065793037, -0.0014285375364124775, 0.014028811827301979, 0.0022248742170631886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06644666194915771, 302.0, 0.0, 0.0, 0.0, -0.08823120594024658, -0.03931682929396629, -0.016922623104799354
9689, 0.003672954859212041, -0.0014315233565866947, 0.013243970461189747, 0.0021063874009996653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06448135524988174, 302.0, 0.0, 0.0, 0.0, -0.08823712170124054, -0.03922414407134056, -0.01684296680947263
9709, 0.0026582274585962296, -0.0019207914592698216, 0.0077992831356823444, -0.00020348264661151916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06498560309410095, 302.0, 0.0, 0.0, 0.0, -0.08824144303798676, -0.039308954030275345, -0.016996520053566104
9729, 0.0023675060365349054, -0.0019203535048291087, 0.006348784547299147, 7.050299609545618e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06342534720897675, 302.0, 0.0, 0.0, 0.0, -0.08823999762535095, -0.03939700871706009, -0.018123760593160742
9749, 0.0014217857969924808, -0.0012012675870209932, 0.0013907348038628697, 0.003948698751628399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06276801973581314, 302.0, 0.0, 0.0, 0.0, -0.0882793590426445, -0.03939137980341911, -0.01860983798549256
9769, 0.0022149241995066404, -0.002112866612151265, 0.00575479120016098, -0.0006204501260071993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06342371553182602, 302.0, 0.0, 0.0, 0.0, -0.08829497545957565, -0.03941231220960617, -0.018007522257462646
9789, 0.0015030894428491592, -0.001396653475239873, 0.002090041060000658, 0.003428267315030098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058601900935173035, 303.0, 0.0, 0.0, 0.0, -0.0882023423910141, -0.039400648325681686, -0.019672947478155366
9809, 0.0021392442286014557, -0.0016438107704743743, 0.005639529321342707, 0.002463814103975892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058777209371328354, 303.0, 0.0, 0.0, 0.0, -0.08828992396593094, -0.03925945982336998, -0.019308625279289327
