timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2
9299, 0.0003176760801579803, -0.0009025592007674277, -0.000705803104210645, -0.0032337105367332697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08588907122612, 283.0, 0.0, 0.0, 0.0
9319, 0.0014821983641013503, -0.0006715126219205558, 0.00530726695433259, -0.0021212699357420206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08359739184379578, 281.0, 0.0, 0.0, 0.0
9339, 0.0012226332910358906, -0.0015854347730055451, 0.0037665232084691525, -0.006892541889101267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08518778532743454, 281.0, 0.0, 0.0, 0.0
9359, 0.0021070109214633703, -0.0006720154196955264, 0.00833305437117815, -0.0019870740361511707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0857045128941536, 281.0, 0.0, 0.0, 0.0
9379, 0.0016342431772500277, -0.0002147510094800964, 0.0056379856541752815, 0.00043353511136956513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08570250123739243, 284.0, 0.0, 0.0, 0.0
9399, 0.0014015695778653026, -0.0006633543525822461, 0.0047809891402721405, -0.0019540556240826845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08653074502944946, 284.0, 0.0, 0.0, 0.0
9419, 0.0011558524565771222, -0.0015310843009501696, 0.003637535497546196, -0.006829584948718548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08513035625219345, 284.0, 0.0, 0.0, 0.0
9439, 0.0011373921297490597, -0.0006664723623543978, 0.003304441925138235, -0.0023621951695531607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08611305803060532, 285.0, 0.0, 0.0, 0.0
9459, 0.0019759961869567633, -0.0002334287273697555, 0.007869944907724857, -8.450757741229609e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08950722217559814, 285.0, 0.0, 0.0, 0.0
9479, 0.0020466004498302937, -0.00045359350042417645, 0.0082005700096488, -0.0017804141389206052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08998175710439682, 285.0, 0.0, 0.0, 0.0
9499, 0.0013873990392312407, -0.000675085699185729, 0.0040595028549432755, -0.0029139253310859203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09101830422878265, 285.0, 0.0, 0.0, 0.0
9519, 0.0019046651432290673, -0.000705448561348021, 0.006913955323398113, -0.0025478138122707605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0909479409456253, 285.0, 0.0, 0.0, 0.0
9539, 0.0005357033223845065, -0.0011654034024104476, -0.0011052817571908236, -0.004736338276416063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09269922971725464, 285.0, 0.0, 0.0, 0.0
9559, 0.001931518316268921, -0.0007434498402290046, 0.006633053999394178, -0.002417854266241193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09410788118839264, 282.0, 0.0, 0.0, 0.0
9579, 0.0021432910580188036, -0.0007384594064205885, 0.007672189734876156, -0.002465297468006611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09494050592184067, 282.0, 0.0, 0.0, 0.0
9599, 0.001201462815515697, -0.0009556915611028671, 0.00229862192645669, -0.003906595520675182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09633497893810272, 282.0, 0.0, 0.0, 0.0
9619, 0.0012183720245957375, -0.0007795431884005666, 0.0023991733323782682, -0.002883442211896181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0959576740860939, 283.0, 0.0, 0.0, 0.0
9639, 0.0011909037129953504, -8.281082409666851e-05, 0.00237161573022604, 0.001154400990344584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09674739837646484, 283.0, 0.0, 0.0, 0.0
9659, 0.001880398951470852, -0.0007809230010025203, 0.00600745715200901, -0.0028089741244912148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09289009869098663, 283.0, 0.0, 0.0, 0.0
9679, 0.0022216378711163998, -0.0008103392901830375, 0.007860473357141018, -0.002589112613350153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09347625821828842, 283.0, 0.0, 0.0, 0.0
9699, 0.0012874816311523318, -0.0008317632018588483, 0.0027197690214961767, -0.002588944975286722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0927577093243599, 283.0, 0.0, 0.0, 0.0
9719, 0.0005505340523086488, -0.0010802377946674824, -0.000989871216006577, -0.003733387915417552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09330898523330688, 283.0, 0.0, 0.0, 0.0
9739, 0.0014998638071119785, -0.0003480482555460185, 0.0038489731959998608, 0.000491421262267977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09402036666870117, 284.0, 0.0, 0.0, 0.0
9759, 0.0022005820646882057, -0.000571737065911293, 0.007520028855651617, -0.00047087034909054637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09364379942417145, 284.0, 0.0, 0.0, 0.0
9779, 0.0015365766594186425, -0.00030876853270456195, 0.003909529652446508, 0.00151542155072093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09354809671640396, 284.0, 0.0, 0.0, 0.0
9799, 0.0015650349669158459, -0.000780009082518518, 0.004394394811242819, -0.001366136479191482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09435152262449265, 284.0, 0.0, 0.0, 0.0
9819, 0.0013048941036686301, -0.0017689093947410583, 0.002894449047744274, -0.00619173189625144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09479035437107086, 284.0, 0.0, 0.0, 0.0
9839, 0.0020347728859633207, -0.0007866900996305048, 0.006797174923121929, -0.0008524912991560996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09646212309598923, 284.0, 0.0, 0.0, 0.0
9859, 0.0018139564199373126, -0.00026142169372178614, 0.005524244159460068, 0.002028729533776641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0963146835565567, 284.0, 0.0, 0.0, 0.0
9879, 0.0015617201570421457, -0.000776794389821589, 0.004560664761811495, -0.0008268773090094328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09733829647302628, 284.0, 0.0, 0.0, 0.0
9899, 0.0005556532996706665, -0.0007862476049922407, -0.000369535613572225, -0.0009249586728401482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09663177281618118, 282.0, 0.0, 0.0, 0.0
9919, 0.0013101440854370594, -0.0007944541284814477, 0.003777238307520747, -0.0009688705904409289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09588770568370819, 282.0, 0.0, 0.0, 0.0
9939, 0.0012813304783776402, -0.000783987925387919, 0.0033863615244627, -0.000914405973162502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09366009384393692, 282.0, 0.0, 0.0, 0.0
9959, 0.002291199052706361, -0.000541852496098727, 0.008762864395976067, 0.00040845543844625354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09473833441734314, 284.0, 0.0, 0.0, 0.0
9979, 0.002271378878504038, -0.0005429002339951694, 0.008192180655896664, 0.0005020172684453428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0944756492972374, 284.0, 0.0, 0.0, 0.0
9999, 0.0020104695577174425, -0.0005497848032973707, 0.006572779268026352, 0.0006006500334478915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0954430103302002, 284.0, 0.0, 0.0, 0.0
10019, 0.0012935710838064551, -0.0005593848181888461, 0.0022395849227905273, 0.00031076715094968677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0962260290980339, 284.0, 0.0, 0.0, 0.0
10039, 0.0015128639061003923, -0.00011294177966192365, 0.0032121455296874046, 0.0026098673697561026, 130238.09375, 156532.5, 91459.7578125, 123906.0625, 143072.953125, 106148.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09571393579244614, 284.0, 0.0, 0.0, 0.0
10059, 0.0022028987295925617, -0.0010231932392343879, 0.0068884799256920815, -0.002222922630608082, 130355.1484375, 156542.125, 91518.875, 124012.5390625, 143182.375, 106214.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09498342126607895, 283.0, 0.0, 0.0, 0.0
10079, 0.0012619465123862028, -0.0016666707815602422, 0.0018702087691053748, -0.005488930735737085, 130456.2890625, 156553.671875, 91594.515625, 124099.453125, 143274.03125, 106267.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09333445876836777, 283.0, 0.0, 0.0, 0.0
10099, 0.0017104463186115026, -0.0007694503292441368, 0.004314848687499762, -0.000799229892436415, 130533.6171875, 156561.375, 91649.03125, 124179.125, 143365.234375, 106300.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09397705644369125, 283.0, 0.0, 0.0, 0.0
10119, 0.002096165670081973, -0.0005419238586910069, 0.0065023526549339294, -7.709301280556247e-05, 130614.2109375, 156567.15625, 91720.8046875, 124217.703125, 143419.0625, 106347.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09396399557590485, 283.0, 0.0, 0.0, 0.0
10139, 0.002153969369828701, -0.0008134869858622551, 0.0064883241429924965, -0.0014659181470051408, 130666.25, 156571.0, 91776.1640625, 124259.1328125, 143471.953125, 106386.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09475355595350266, 282.0, 0.0, 0.0, 0.0
10159, 0.0021366828586906195, -0.001038802438415587, 0.006539126858115196, -0.0028672325424849987, 130713.1875, 156580.640625, 91844.4921875, 124305.3125, 143514.859375, 106411.890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09463345259428024, 282.0, 0.0, 0.0, 0.0
10179, 0.0009961251635104418, -0.0008276625885628164, 0.000820040877442807, -0.0018460190622135997, 130759.734375, 156580.640625, 91893.578125, 124331.8828125, 143552.234375, 106436.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09385592490434647, 284.0, 0.0, 0.0, 0.0
10199, 0.0018663119990378618, -0.000596249767113477, 0.005857683252543211, -0.0008986695320345461, 130802.8125, 156590.265625, 91935.234375, 124364.1640625, 143591.90625, 106457.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09592083096504211, 284.0, 0.0, 0.0, 0.0
10219, 0.0003451668890193105, -0.0010398075683042407, -0.0021534909028559923, -0.00391983799636364, 130836.90625, 156590.265625, 91967.859375, 124398.9609375, 143625.21875, 106485.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09593195468187332, 284.0, 0.0, 0.0, 0.0
10239, 0.0012315764324739575, -0.0008079937542788684, 0.002612329088151455, -0.0028991319704800844, 130857.125, 156590.265625, 91990.6640625, 124420.484375, 143660.8125, 106501.921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09618452936410904, 284.0, 0.0, 0.0, 0.0
10259, 0.0012458903947845101, -0.0008190752123482525, 0.0025840983726084232, -0.0030750830192118883, 130893.0703125, 156596.046875, 92015.4375, 124440.7421875, 143680.40625, 106519.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0974583625793457, 284.0, 0.0, 0.0, 0.0
10279, 0.00038436311297118664, -0.0008181554730981588, -0.0017432015156373382, -0.0029544620774686337, 130921.6640625, 156596.046875, 92051.21875, 124464.4765625, 143706.015625, 106540.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09602901339530945, 284.0, 0.0, 0.0, 0.0
10299, 0.0012537080328911543, -0.0010197933297604322, 0.002885840367525816, -0.003868355881422758, 130951.890625, 156601.828125, 92085.0390625, 124484.4140625, 143706.484375, 106545.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09647534042596817, 285.0, 0.0, 0.0, 0.0
10319, 0.0020978639367967844, -0.0005888509913347661, 0.0074169528670609, -0.001244915183633566, 130977.625, 156603.75, 92099.9921875, 124483.78125, 143726.09375, 106569.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09391934424638748, 285.0, 0.0, 0.0, 0.0
10339, 0.001276488183066249, -0.0007939630304463208, 0.0026484818663448095, -0.0024621542543172836, 130995.6015625, 156601.828125, 92126.75, 124512.9140625, 143750.265625, 106573.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09511001408100128, 285.0, 0.0, 0.0, 0.0
10359, 0.0022527577821165323, -0.000854066398460418, 0.007881589233875275, -0.0025722463615238667, 131013.5859375, 156603.75, 92150.3671875, 124528.421875, 143768.0625, 106587.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09635526686906815, 284.0, 0.0, 0.0, 0.0
10379, 0.0022708920296281576, -0.0005957719404250383, 0.007936225272715092, -0.0008597238338552415, 131031.5625, 156605.6875, 92167.2890625, 124543.9296875, 143779.5, 106603.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09675730764865875, 284.0, 0.0, 0.0, 0.0
10399, 0.0022462918423116207, -0.0006170893902890384, 0.007519015576690435, -0.0010614178609102964, 131052.8046875, 156607.609375, 92178.3046875, 124554.375, 143795.484375, 106610.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09420732408761978, 284.0, 0.0, 0.0, 0.0
10419, 0.0022017615847289562, -0.0008564737509004772, 0.007163809146732092, -0.0023909863084554672, 131077.53125, 156611.46875, 92203.484375, 124563.234375, 143821.953125, 106632.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09355199337005615, 282.0, 0.0, 0.0, 0.0
10439, 0.0021815281361341476, -0.00085502490401268, 0.007564272731542587, -0.0024436162784695625, 131089.796875, 156611.46875, 92211.78125, 124565.453125, 143826.515625, 106642.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09164033830165863, 282.0, 0.0, 0.0, 0.0
10459, 0.0021491460502147675, -0.0008508522878400981, 0.007038214709609747, -0.002866507275030017, 131105.53125, 156609.53125, 92228.703125, 124584.140625, 143836.984375, 106645.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09225059300661087, 282.0, 0.0, 0.0, 0.0
10479, 0.0018929896177724004, -0.0008411658927798271, 0.005599465221166611, -0.002549149328842759, 131110.640625, 156607.609375, 92238.140625, 124608.84375, 143851.171875, 106660.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09236429631710052, 283.0, 0.0, 0.0, 0.0
10499, 0.00210511009208858, -0.0006114438874647021, 0.007099352777004242, -0.0012249868595972657, 131136.375, 156617.25, 92254.6875, 124607.8828125, 143853.453125, 106656.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09411400556564331, 283.0, 0.0, 0.0, 0.0
10519, 0.0005701443878933787, -0.0008510362240485847, -0.001232488313689828, -0.0026862446684390306, 131144.765625, 156617.25, 92267.3046875, 124619.921875, 143864.890625, 106664.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09621575474739075, 283.0, 0.0, 0.0, 0.0
10539, 0.0014399985084310174, -0.00040718077798373997, 0.003917549271136522, -0.0002631882089190185, 131156.0, 156615.3125, 92275.5625, 124627.828125, 143873.546875, 106672.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09595143049955368, 283.0, 0.0, 0.0, 0.0
10559, 0.0012824952136725187, -0.0010626050643622875, 0.002712259069085121, -0.0037050212267786264, 131168.265625, 156617.25, 92283.4453125, 124631.0078125, 143877.640625, 106680.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09699548035860062, 283.0, 0.0, 0.0, 0.0
10579, 0.0012835896341130137, -0.0008456584764644504, 0.003005138598382473, -0.0026756685692816973, 131178.484375, 156617.25, 92289.3515625, 124644.9296875, 143886.78125, 106688.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0963483452796936, 285.0, 0.0, 0.0, 0.0
10599, 0.0010886919917538762, -0.0010519680799916387, 0.002071929397061467, -0.003886057762429118, 131189.109375, 156621.109375, 92305.1171875, 124651.9140625, 143901.828125, 106693.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09474118053913116, 285.0, 0.0, 0.0, 0.0
10619, 0.001747500617057085, -0.0008374220342375338, 0.005237228702753782, -0.002674245508387685, 131203.625, 156617.25, 92312.203125, 124648.734375, 143906.390625, 106699.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09406139701604843, 285.0, 0.0, 0.0, 0.0
10639, 0.0019349962240085006, -0.0008332173456437886, 0.006166419014334679, -0.0023861927911639214, 131215.46875, 156619.171875, 92312.203125, 124660.7734375, 143909.15625, 106713.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09326633810997009, 284.0, 0.0, 0.0, 0.0
10659, 0.0012957510771229863, -0.0001931738806888461, 0.002812315011397004, 0.00135941116604954, 131214.25, 156619.171875, 92322.0546875, 124667.421875, 143919.625, 106714.3359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09354682266712189, 284.0, 0.0, 0.0, 0.0
10679, 0.002140860306099057, -0.0008329129777848721, 0.0074622719548642635, -0.002294640988111496, 131222.21875, 156619.171875, 92329.9296875, 124671.2265625, 143924.203125, 106714.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09271290898323059, 284.0, 0.0, 0.0, 0.0
10699, 0.0013096071779727936, -0.0006188001716509461, 0.002890152856707573, -0.001236059470102191, 131234.484375, 156619.171875, 92335.046875, 124684.53125, 143921.4375, 106719.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09233981370925903, 282.0, 0.0, 0.0, 0.0
10719, 0.0006796200177632272, -0.001030948362313211, -0.0003251869056839496, -0.0035997231025248766, 131247.96875, 156619.171875, 92342.9296875, 124688.9609375, 143939.71875, 106733.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0911104828119278, 282.0, 0.0, 0.0, 0.0
10739, 0.0013147278223186731, -0.0008192049572244287, 0.003596865339204669, -0.00230593653395772, 131249.609375, 156624.953125, 92346.078125, 124693.390625, 143935.625, 106733.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09113357961177826, 282.0, 0.0, 0.0, 0.0
10759, 0.0004685468156822026, -0.001297569484449923, -0.0009858228731900454, -0.004848962649703026, 131263.109375, 156623.03125, 92347.671875, 124694.984375, 143940.203125, 106747.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0922083854675293, 282.0, 0.0, 0.0, 0.0
10779, 0.0022127931006252766, -0.0008628560462966561, 0.00892684143036604, -0.0021871200297027826, 131263.109375, 156621.109375, 92360.671875, 124701.6328125, 143944.765625, 106742.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09168466925621033, 282.0, 0.0, 0.0, 0.0
10799, 0.0022138531785458326, -0.0008612872916273773, 0.008927426300942898, -0.0017827608389779925, 131268.21875, 156628.8125, 92363.0234375, 124708.28125, 143936.578125, 106736.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09191655367612839, 282.0, 0.0, 0.0, 0.0
10819, 0.0018494348041713238, -0.0010760794393718243, 0.006563467439264059, -0.0026979839894920588, 131271.078125, 156621.109375, 92368.5546875, 124712.7109375, 143946.578125, 106752.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08982124924659729, 284.0, 0.0, 0.0, 0.0
10839, 0.0013970242580398917, -0.0010459978366270661, 0.0035934248007833958, -0.0022951196879148483, 131286.203125, 156621.109375, 92374.8515625, 124710.5, 143947.046875, 106755.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09071405977010727, 284.0, 0.0, 0.0, 0.0
10859, 0.0017699174350127578, -0.0003393330262042582, 0.005307243671268225, 0.0016169780865311623, 131284.984375, 156626.890625, 92382.734375, 124715.5546875, 143953.4375, 106751.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09184744954109192, 284.0, 0.0, 0.0, 0.0
10879, 0.00043263979023322463, -0.0005713868886232376, -0.0021339410450309515, -0.00028782212757505476, 131288.453125, 156624.953125, 92385.5, 124720.328125, 143955.25, 106768.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09286675602197647, 283.0, 0.0, 0.0, 0.0
