state_xs,state_ys,state_yaws,state_lasers1,state_lasers2,laser_values1,laser_values2
0.0,0.0,0.7853980660438538,0.5003362145424957,0.5035855853030857,-1,-1
-3.462039899204683e-07,6.5726455389381044e-09,0.785400390625,0.4882891077686542,0.48647797535709014,0,0
1.4528718565998133e-06,1.928486526026063e-08,0.7854067087173462,0.4931111444395146,0.48538543411338897,0,0
1.1944765901716892e-05,-3.8883601405359514e-07,0.7854195237159729,0.48246017185814966,0.48384188647763365,0,0
4.186668957117945e-05,-2.6776031063491246e-06,0.7854453921318054,0.4912105781112261,0.5203267444183638,0,0
0.00010536988702369854,-8.530125342076644e-06,0.7854890823364258,0.49387625588811507,0.5126518176327071,0,0
0.00021895593090448529,-1.822487683966756e-05,0.7855477929115295,0.4946923983509025,0.49814662193595477,0,0
0.0004007615498267114,-2.9804868972860277e-05,0.7856144905090332,0.4963561796223344,0.5171881543336551,0,0
0.0006693747127428651,-3.975516665377654e-05,0.785680890083313,0.5031716305511139,0.5090926119271995,0,0
0.0010423514759168029,-4.472079308470711e-05,0.7857387065887451,0.5102541859802359,0.502478635274638,0,0
0.0015353141352534294,-4.3085208744741976e-05,0.7857840061187744,0.5182376598884515,0.49327985558910153,0,0
0.0021618457976728678,-3.571649722289294e-05,0.7858191728591919,0.49486686567653493,0.5000453220983465,0,0
0.0029332891572266817,-2.5481960619799793e-05,0.785845935344696,0.5235556047226229,0.4795483119307965,0,0
0.0038579225074499846,-1.5463643649127334e-05,0.785866916179657,0.49486219579728574,0.5052949999787112,0,0
0.004940764978528023,-7.527898105763597e-06,0.7858795523643494,0.49976675873793647,0.49981650257470284,0,0
0.00618430320173502,-2.1841126454091864e-06,0.7858805656433105,0.48995983885435146,0.5018513443182518,0,0
0.007589030545204878,8.918382832234784e-07,0.7858738899230957,0.49433526689555446,0.49716382202727216,0,0
0.009153244085609913,2.2942772375245113e-06,0.785862147808075,0.4818506419586211,0.5018298141687214,0,0
0.010873203165829182,2.756033381956513e-06,0.7858472466468811,0.5072780645793598,0.47939775818082386,0,0
0.012743514031171799,3.5042139643337578e-06,0.785830020904541,0.5106090963436017,0.48565844171033634,0,0
0.01475755125284195,6.272623522818321e-06,0.7858081459999084,0.48112054242388835,0.4849882021117764,0,0
0.016907989978790283,1.264757156604901e-05,0.7857785820960999,0.49941306136347097,0.5020498365975485,0,0
